id,title,description,reported_at,department_name,institution_name,hazard_category,severity_level,recurrence_count,is_weekend,actual_outcome
fb85b37c-d855-40d8-a77e-0acb5d227232,Biological waste disposal issue in chemical storage (Zone 11),Staff reported the biological waste disposal issue in chemical storage (zone 11) at approximately 10am. Site inspection confirmed the hazard. No temporary measures taken.,2026-01-30 00:00:00,Security,Bugesera Cement Works,Biological,High,15,0,1
0b345f3d-ddfe-4e2d-90a4-fcdf8abfd1d8,Unlabeled solvents container at south wing (Zone 13),Staff reported the unlabeled solvents container at south wing (zone 13) at approximately 2pm. Site inspection confirmed the hazard. Tape has been placed.,2025-05-07 00:00:00,Quality Control,Rwanda Manufacturing Co,Chemical,High,4,0,0
383a0f58-b926-4fbe-9b60-e8caa9cc1f91,Overloaded power outlet near Station 7 (Room 101),Can someone look at this?,2024-04-28 00:00:00,Laboratory,Kigali Construction Ltd,Electrical,Critical,7,1,1
86ca33f2-5982-4259-8163-569d486a7755,Biological waste disposal issue in storage room (Room 106),Staff reported the biological waste disposal issue in storage room (room 106) at approximately 4pm. Site inspection confirmed the hazard. No temporary measures taken.,2024-09-13 00:00:00,Loading Bay,Bugesera Cement Works,Biological,High,0,0,0
3b97c8f1-bd7f-4a5d-a90c-2effb852f36b,Loose carpet in cafeteria near basement (Room 103),The loose carpet in cafeteria near basement (room 103) was observed during routine inspection. This presents a potential risk to staff in the area.,2024-06-15 00:00:00,Warehouse,Rubavu Logistics Hub,Slip/Trip/Fall,Low,5,1,0
6b3ef461-c9da-4393-a1c4-22e15defeb07,Loose carpet in office near service elevator (Room 195),Staff reported the loose carpet in office near service elevator (room 195) at approximately 2pm. Site inspection confirmed the hazard. No temporary measures taken.,2024-09-10 00:00:00,Storage Facility,Kigali Construction Ltd,Slip/Trip/Fall,High,2,0,1
aeeeec58-288d-4e25-a90b-92708ed06295,Faulty valve on bandsaw near Station 19,Report issued by team lead. The faulty valve on bandsaw near station 19 has been reported by multiple staff members. Recommend further assessment.,2025-05-08 00:00:00,Warehouse,Kigali Construction Ltd,Machinery,High,0,0,1
79298c32-dbb2-4ffc-a997-42260a6058e3,Flickering lights in west exit near printer (similar to report #1320),Staff reported the flickering lights in west exit near printer at approximately 10am. Site inspection confirmed the hazard. Tape has been placed.,2025-02-23 00:00:00,Transport,Kigali Construction Ltd,Ergonomic,Low,5,1,0
d7ca819e-fe28-4bfe-bdf8-fbaa1e38bcd5,Safety violation spotted,Report issued by supervisor. The safety violation spotted has been reported by multiple staff members. Recommend review by safety team.,2025-01-29 00:00:00,Security,Huye Power Plant,Fire,High,1,0,0
d2fe3d02-9d36-4333-9f84-97f4063aebf9,Spilled degreaser around basement (Sector A),"During a walkthrough, staff noticed the spilled degreaser around basement (sector a). No immediate incident occurred but the potential for harm is significant.",2023-07-30 00:00:00,Transport,Muhanga Agro-Processing,Chemical,Medium,2,1,0
1c5896f3-4218-4140-b6b6-055bca1551e5,Blocked fire exit at basement near production floor (Sector A),This has been like this for weeks.,2025-05-08 00:00:00,Administration,Bugesera Cement Works,Fire,Critical,5,0,1
623d5be0-ac34-4847-bb57-a894fe96169d,Exposed motor on ventilator in workshop (Room 192),Report issued by team lead. The exposed motor on ventilator in workshop (room 192) has been reported by multiple staff members. Recommend immediate repair.,2023-11-02 00:00:00,Assembly Line,Kigali Construction Ltd,Electrical,Low,0,0,0
1073536b-ea64-4eba-a2b8-e75c34703c8c,Odor from ammonia near corridor (Zone 4),Staff reported the odor from ammonia near corridor (zone 4) at approximately 4pm. Site inspection confirmed the hazard. No temporary measures taken.,2026-04-16 00:00:00,Office Complex,RSSB Head Office,Chemical,Medium,1,0,0
2982eaf7-24f5-4675-a6dd-205ce26011e4,Debris in loading dock near Station 19 (Room 198),Follow-up required on the debris in loading dock near station 19 (room 198). The risk is rated as low due to frequency of use.,2026-03-07 00:00:00,Maintenance,Nyagatare Cattle Ranch,Slip/Trip/Fall,Low,1,1,0
9e620b5a-8f4c-4586-9daa-b84250b4b820,Faulty plug on milling machine near Station 20,Follow-up required on the faulty plug on milling machine near station 20. The danger is rated as critical due to exposure levels.,2025-07-20 00:00:00,Quality Control,Rwanda Manufacturing Co,Machinery,Critical,6,1,1
bbe7b298-62c9-4d96-b879-a8e0439eacfb,Repetitive strain risk operating welding machine at Station 1,Report issued by supervisor. The repetitive strain risk operating welding machine at station 1 has been reported by multiple staff members. Recommend immediate repair.,2025-12-05 00:00:00,Packaging,Kigali Construction Ltd,Ergonomic,Low,4,0,0
be9d88eb-079a-4b5f-9c81-f19eec728183,Flickering lights in front gate near grinder,,2025-08-27 00:00:00,Assembly Line,Huye Power Plant,Electrical,Critical,1,0,0
d7dba059-8dc8-4300-a4e3-de958f36f73b,Pooling of degreaser near warehouse (Room 135),Report issued by safety rep. The pooling of degreaser near warehouse (room 135) has been reported by multiple staff members. Recommend further assessment.,2025-06-22 00:00:00,Assembly Line,Muhanga Agro-Processing,Chemical,Critical,12,1,1
3f0ee31d-5622-436d-89ad-3bdcfe7ee502,Damaged power cord on hand truck at emergency stairs (Sector A),Report issued by employee. The damaged power cord on hand truck at emergency stairs (sector a) has been reported by multiple staff members. Recommend further assessment.,2024-06-22 00:00:00,Storage Facility,Rwanda Manufacturing Co,Electrical,High,1,1,1
2afe0ead-f693-432f-b5be-717c792f121f,Exposed connector on welding station at main corridor (Room 108),Staff reported the exposed connector on welding station at main corridor (room 108) at approximately 2pm. Site inspection confirmed the hazard. No temporary measures taken.,2025-07-07 00:00:00,Sanitation,Musanze Mining Corp,Machinery,High,2,0,0
7873e779-b9c2-4885-be5d-4fe015346f09,Unlabeled acids container at west exit (Room 159),"During a walkthrough, staff noticed the unlabeled acids container at west exit (room 159). No immediate incident occurred but the potential for damage is significant.",2025-09-08 00:00:00,Transport,RSSB Head Office,Chemical,High,15,0,0
3c663607-fa24-4799-91c3-55d3f6b9de50,Repetitive strain risk operating welding machine at Station 2,The repetitive strain risk operating welding machine at station 2 was observed during routine inspection. This presents a potential risk to staff in the building.,2023-05-16 00:00:00,Workshop,Rwanda Manufacturing Co,Ergonomic,High,1,0,0
1833eab5-de74-458d-8154-8d3085fd66c3,Obstacle in walkway at main corridor (Room 116),"During a walkthrough, staff noticed the obstacle in walkway at main corridor (room 116). No immediate incident occurred but the potential for injury is significant.",2024-09-26 00:00:00,Security,Rubavu Logistics Hub,Slip/Trip/Fall,Medium,0,0,0
72e9c5da-c476-4e74-aef4-3c30187e7503,Strange noise from industrial mixer at loading bay (Room 162),Staff reported the strange noise from industrial mixer at loading bay (room 162) at approximately 10am. Site inspection confirmed the hazard. No temporary measures taken.,2024-11-16 00:00:00,Assembly Line,Kigali Construction Ltd,Machinery,Critical,1,1,1
69821730-1a0b-4b14-9b5c-b14b756f364c,Improper storage of epoxy in lobby (Room 196),Report issued by employee. The improper storage of epoxy in lobby (room 196) has been reported by multiple staff members. Recommend review by safety team.,2025-03-18 00:00:00,Sanitation,RSSB Head Office,Chemical,High,3,0,0
126d52a2-cbef-4a63-8601-cb6f7e49550c,Damaged power cord on power drill at main lobby (Room 175),Follow-up required on the damaged power cord on power drill at main lobby (room 175). The risk is rated as high due to frequency of use.,2024-07-10 00:00:00,Sanitation,Huye Power Plant,Electrical,High,7,0,1
62044da1-0bfa-42b7-bd33-8f0534bc6506,Fumes from bleach near Station 13 (Room 153),Report issued by employee. The fumes from bleach near station 13 (room 153) has been reported by multiple staff members. Recommend review by safety team.,2024-06-01 00:00:00,Workshop,Rubavu Logistics Hub,Chemical,Medium,2,1,1
055e375b-3162-4797-a160-0182aa3e3ce6,Stagnant water near emergency stairs causing Insects found,Staff reported the stagnant water near emergency stairs causing insects found at approximately 10am. Site inspection confirmed the hazard. Tape has been placed.,2024-12-04 00:00:00,Workshop,Huye Power Plant,Biological,Medium,3,0,0
07054255-a0a5-4222-a18b-289d3e08a04e,Exposed sensor on lathe at perimeter fence (Zone 4),The exposed sensor on lathe at perimeter fence (zone 4) was observed during routine inspection. This presents a potential risk to staff in the building.,2026-04-09 00:00:00,Assembly Line,Kigali Construction Ltd,Machinery,Medium,6,0,0
247ae1be-d3ff-4c09-aa86-fc955982f8f2,Fumes from solvents near Station 5 (Sector C),The fumes from solvents near station 5 (sector c) was observed during routine inspection. This presents a potential risk to staff in the area.,2023-08-31 00:00:00,Workshop,Nyagatare Cattle Ranch,Chemical,Critical,0,0,1
fbd383bc-46d6-44a1-9525-86239040a430,Accumulated flammable material near hand truck (Zone 4),Staff reported the accumulated flammable material near hand truck (zone 4) at approximately 8am. Site inspection confirmed the hazard. No temporary measures taken.,2026-01-10 00:00:00,Office Complex,Kigali Construction Ltd,Fire,Critical,3,1,1
7aab6d77-683f-470f-9f8e-d8eaea02cca2,Fumes from degreaser near Station 14 (Room 152),Report issued by team lead. The fumes from degreaser near station 14 (room 152) has been reported by multiple staff members. Recommend further assessment.,2024-08-14 00:00:00,Loading Bay,Muhanga Agro-Processing,Chemical,Critical,0,0,0
25ecac26-22a9-47cc-ab45-029fba63148b,Poorly adjusted chair at dispatch area in break room (Room 117),Report issued by safety rep. The poorly adjusted chair at dispatch area in break room (room 117) has been reported by multiple staff members. Recommend further assessment.,2026-05-09 00:00:00,Office Complex,Musanze Mining Corp,Ergonomic,Low,11,1,0
d1fe3c41-7149-471f-8f62-9ce055cd47e7,Strange noise from motor at main corridor (Zone 14),Staff reported the strange noise from motor at main corridor (zone 14) at approximately 2pm. Site inspection confirmed the hazard. Warning signs posted.,2026-02-22 00:00:00,Sanitation,RSSB Head Office,Machinery,High,0,1,1
2f16a747-8b7d-436f-8ecf-c2d2a587a6f3,Poorly adjusted chair at Station 9 in office (Room 193),Can someone look at this?,2025-01-04 00:00:00,Security,Rwanda Manufacturing Co,Ergonomic,Low,4,1,0
2472ba5f-2d2f-4afc-965a-2ce861ec0533,Repetitive strain risk operating welding machine at assembly line,"During a walkthrough, staff noticed the loose carpet in workshop near east wing (zone 14). No immediate incident occurred but the potential for injury is significant.",2023-08-23 00:00:00,Security,RSSB Head Office,Ergonomic,High,0,0,1
587fbf92-3582-4a08-96c9-699e8c88ed86,Tripping hazard in storage room near Station 2 (Sector C),Staff reported the tripping hazard in storage room near station 2 (sector c) at approximately 10am. Site inspection confirmed the hazard. Warning signs posted.,2025-07-13 00:00:00,Administration,Rwanda Manufacturing Co,Slip/Trip/Fall,High,1,1,0
9b9cd551-51ca-4473-a5f9-3d14b5a7ff49,Accumulated flammable material near welding machine (Room 193),"During a walkthrough, staff noticed the accumulated flammable material near welding machine (room 193). No immediate incident occurred but the potential for damage is significant.",2024-12-01 00:00:00,Production,Rubavu Logistics Hub,Fire,Critical,0,1,1
c3f94978-9609-4dbe-a21b-a02de8b53e9a,Blocked fire exit at main lobby near toilet (Room 194),"During a walkthrough, staff noticed the blocked fire exit at main lobby near toilet (room 194). No immediate incident occurred but the potential for damage is significant.",2024-07-09 00:00:00,Laboratory,Rubavu Logistics Hub,Fire,High,0,0,0
98be7ba2-285a-4b29-a4cd-54ce50553adf,Oil spill in office near Station 11 (Room 175),The oil spill in office near station 11 (room 175) was observed during routine inspection. This presents a potential risk to staff in the area.,2026-03-17 00:00:00,Workshop,Musanze Mining Corp,Slip/Trip/Fall,Medium,0,0,0
9226511f-965d-4af5-a44c-8e81f9a7ff7c,Broken belt on compressor in chemical storage (Room 128),Staff reported the broken belt on compressor in chemical storage (room 128) at approximately 2pm. Site inspection confirmed the hazard. Warning signs posted.,2023-06-09 00:00:00,Warehouse,Musanze Mining Corp,Machinery,Medium,4,0,0
17d687b8-5efc-494f-ada5-5f07e5964d6e,Fumes from chlorine near Station 6 (Room 110),Follow-up required on the fumes from chlorine near station 6 (room 110). The risk is rated as high due to proximity to staff.,2024-10-27 00:00:00,Loading Bay,Muhanga Agro-Processing,Chemical,High,0,1,0
d6afaf7b-76a3-48b0-bca9-da0cae0bb98b,Improper storage of paint thinner in assembly area (Sector A),Report issued by team lead. The improper storage of paint thinner in assembly area (sector a) has been reported by multiple staff members. Recommend further assessment.,2025-10-16 00:00:00,Assembly Line,Muhanga Agro-Processing,Chemical,High,1,0,0
7b073fc1-dbea-4604-8780-39a919f038d1,Smoke detector malfunctioning in warehouse (Room 164),Follow-up required on the smoke detector malfunctioning in warehouse (room 164). The risk is rated as critical due to lack of protection.,2024-08-11 00:00:00,Maintenance,Muhanga Agro-Processing,Fire,Critical,4,1,0
1e640171-2b99-40d6-9b95-84533830c026,Uncontained paint thinner near cafeteria (Room 189),The uncontained paint thinner near cafeteria (room 189) was observed during routine inspection. This presents a potential risk to staff in the building.,2023-08-23 00:00:00,Production,Nyagatare Cattle Ranch,Chemical,High,8,0,1
c45b3b78-930b-4316-a9e3-b92751fda30f,Fumes from epoxy near Station 10 (Room 187),"During a walkthrough, staff noticed the fumes from epoxy near station 10 (room 187). No immediate incident occurred but the potential for harm is significant.",2024-12-14 00:00:00,Assembly Line,Nyagatare Cattle Ranch,Chemical,Medium,6,1,0
